class,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,f1_macro,f1_micro,f1_weighted,matthews,roc_auc
244,0.783068783068783,0.6764705882352942,0.7883986928104576,0.6852813852813853,0.6764705882352942,0.6764705882352942,0.6490734224724373,0.6764705882352942,0.6461895102868733,0.458027843070266,0.6852813852813853
53,0.791998231653404,0.7867647058823529,0.791474879076299,0.7857451871079386,0.7867647058823529,0.7867647058823529,0.785360544217687,0.7867647058823529,0.7856158463385353,0.5777095787296214,0.7857451871079386
166,0.75,0.5149253731343284,0.7574626865671642,0.5289855072463768,0.5149253731343284,0.5149253731343284,0.3881278538812785,0.5149253731343284,0.379813262454849,0.17025130615174972,0.5289855072463768
208,0.22388059701492538,0.44776119402985076,0.20049008687903766,0.5,0.44776119402985076,0.44776119402985076,0.30927835051546393,0.44776119402985076,0.27696568702877367,0.0,0.5
976,0.790450928381963,0.6917293233082706,0.7943997925849106,0.6981900452488687,0.6917293233082706,0.6917293233082706,0.667358018666504,0.6917293233082706,0.6653270766130234,0.47985198817384167,0.6981900452488687
75,0.8094128611369991,0.803030303030303,0.8110085006636731,0.8051470588235294,0.803030303030303,0.803030303030303,0.8026224982746721,0.803030303030303,0.8023506284375851,0.6145451148227553,0.8051470588235294
523,0.7043376012542462,0.6742424242424242,0.7069545731683176,0.6796875,0.6742424242424242,0.6742424242424242,0.6657834304893129,0.6742424242424242,0.6641721935839582,0.3832331547524162,0.6796875
521,0.7439024390243902,0.5153846153846153,0.7636022514071295,0.55,0.5153846153846153,0.5153846153846153,0.41877794336810725,0.5153846153846153,0.40055026940272836,0.2208630521496931,0.55
114,0.19767441860465115,0.3953488372093023,0.15630070308274743,0.5,0.3953488372093023,0.3953488372093023,0.2833333333333333,0.3953488372093023,0.22403100775193796,0.0,0.5
285,0.7542372881355932,0.5503875968992248,0.7713835238470634,0.5797101449275363,0.5503875968992248,0.5503875968992248,0.47457865168539326,0.5503875968992248,0.46065455970734254,0.28471242391769225,0.5797101449275363
24,0.7298387096774194,0.4765625,0.7593876008064516,0.528169014084507,0.4765625,0.4765625,0.3682504604051565,0.4765625,0.33963973296500916,0.16092644096068429,0.528169014084507
585,0.6915254237288135,0.515625,0.7110699152542372,0.5556650246305419,0.515625,0.515625,0.4363636363636364,0.515625,0.41654829545454547,0.20650682728897246,0.5556650246305419
379,0.7273449920508743,0.5703125,0.7473916931637519,0.6056650246305418,0.5703125,0.5703125,0.5211861524858872,0.5703125,0.5068077093110248,0.30998331687164066,0.605665024630542
405,0.2047244094488189,0.4094488188976378,0.16764833529667061,0.5,0.4094488188976378,0.4094488188976378,0.2905027932960894,0.4094488188976378,0.23789205120309684,0.0,0.5
126,0.79,0.664,0.8051200000000001,0.6865671641791045,0.664,0.664,0.6388277380297194,0.664,0.6319625756741882,0.46520738434354325,0.6865671641791045
118,0.24193548387096775,0.4838709677419355,0.23413111342351717,0.5,0.4838709677419355,0.4838709677419355,0.32608695652173914,0.4838709677419355,0.3155680224403927,0.0,0.5
261,0.7439024390243902,0.49193548387096775,0.7521636506687648,0.5078125,0.49193548387096775,0.49193548387096775,0.34325346784363175,0.49193548387096775,0.33317333116381237,0.08730378697119728,0.5078125
455,0.8866525423728814,0.8861788617886179,0.8865578062560286,0.8860391327340031,0.8861788617886179,0.8861788617886179,0.8861111111111111,0.8861788617886179,0.88613369467028,0.7726914316259098,0.8860391327340031
333,0.7710280373831775,0.6016260162601627,0.7840589620849479,0.6230769230769231,0.6016260162601627,0.6016260162601627,0.5490460157126824,0.6016260162601627,0.5402826822881024,0.36527960199660087,0.6230769230769231
342,0.7685185185185186,0.5901639344262295,0.7799028536733456,0.609375,0.5901639344262295,0.5901639344262295,0.5288847698486253,0.5901639344262295,0.5205285201334975,0.3427489633125852,0.609375
376,0.7192982456140351,0.4666666666666667,0.7660818713450293,0.5428571428571428,0.4666666666666667,0.4666666666666667,0.38382541720154045,0.4666666666666667,0.3461703038083012,0.19389168358237033,0.5428571428571428
510,0.7517006802721088,0.6218487394957983,0.7668781798433659,0.647159090909091,0.6218487394957983,0.6218487394957983,0.588235294117647,0.6218487394957983,0.5793376173999011,0.3849158000916216,0.6471590909090909
399,0.8899913718723037,0.8898305084745762,0.8899109401734401,0.8896551724137931,0.8898305084745762,0.8898305084745762,0.8897592526051024,0.8898305084745762,0.8898067565180849,0.7796464717980687,0.8896551724137931
91,0.7872340425531915,0.6581196581196581,0.8036006546644845,0.6825396825396826,0.6581196581196581,0.6581196581196581,0.6323067253299812,0.6581196581196581,0.624812648068462,0.4579589979124736,0.6825396825396826
